var1,var2,var3,var4,var5,var6,var7,var8,var9,var10,var11,var12,var13,var14,var15,var16,var17,var18,var19,var20,var21,var22,var23,var24,var25,var26,var27,var28,var29,var30,var31,var32,var33,var34,var35,var36,var37,var38,var39,var40,var41,var42,var43,var44,var45,var46,var47,var48,var49,var50,var51,var52,var53,var54,var55,var56,var57,var58,var59,var60,var61,var62,var63,var64,var65
94,23,48,38,100,66,91,13,100,94,0,11,80,89,55,46,81,12,82,13,5,59,31,18,2,28,19,57,57,7,84,2,15,32,74,100,34,20,10,82,32,91,1,11,69,84,80,13,42,42,64,10,52,72,86,14,78,61,5,24,86,16,58,91,67
35,32,73,98,61,99,3,78,55,10,10,91,70,36,64,94,41,86,18,76,33,27,29,74,42,23,18,6,47,95,70,42,98,44,92,29,24,26,30,19,76,12,39,58,19,39,41,27,68,11,30,17,74,61,56,40,63,19,11,24,61,48,70,64,32
3,2,83,30,39,14,87,18,77,79,34,3,13,75,16,21,72,49,45,35,80,43,18,94,48,41,89,80,53,7,96,64,43,58,12,62,71,30,21,69,22,87,53,22,95,96,49,8,14,95,4,24,83,36,28,68,47,70,83,9,22,45,13,67,24
25,39,23,40,28,71,58,24,41,100,56,7,29,69,80,92,74,90,54,76,38,66,71,75,89,39,41,31,51,97,5,50,96,95,17,64,69,48,98,34,33,14,74,97,63,76,25,42,45,46,56,100,39,24,68,78,68,61,84,39,75,30,43,11,66
28,17,23,89,71,88,94,37,62,51,67,12,0,91,13,72,31,31,73,20,30,48,86,29,72,83,53,11,83,62,64,28,3,66,40,51,11,55,45,85,25,44,26,21,97,98,40,96,95,96,66,32,77,4,2,41,31,22,23,67,35,71,91,39,63
19,23,25,57,57,72,21,81,20,99,10,17,11,32,14,94,12,62,34,7,6,62,29,58,7,92,37,90,74,12,76,42,88,26,70,88,89,16,6,72,92,93,67,97,59,28,0,40,4,14,31,53,67,51,95,45,14,74,43,26,93,23,71,26,90
0,50,11,41,21,52,15,38,84,89,27,45,26,50,82,46,26,55,4,5,17,81,46,78,48,30,31,57,20,31,34,67,85,69,17,8,21,95,47,89,55,91,78,24,85,78,26,27,53,41,9,30,100,25,44,41,21,88,2,36,28,85,91,67,29
4,47,67,15,26,10,81,22,53,19,92,55,6,68,76,50,7,62,77,9,90,95,49,35,97,45,54,41,30,94,57,1,93,28,50,42,81,5,56,65,65,33,81,60,79,89,71,42,44,31,61,40,3,83,53,68,36,29,6,95,73,10,68,26,4
20,55,91,53,5,75,83,57,94,19,28,84,17,4,40,3,62,61,34,69,61,86,34,71,65,90,22,5,77,90,53,88,58,89,14,21,33,30,64,36,23,1,50,58,64,41,56,88,68,24,49,52,84,32,49,28,86,1,71,21,59,76,33,91,31
67,93,54,85,8,72,67,75,76,97,50,99,90,45,73,37,72,90,39,52,65,84,0,19,25,91,54,23,61,42,24,80,92,36,30,91,58,50,79,36,12,52,44,28,84,77,54,53,72,55,5,91,76,80,94,74,53,21,64,95,82,61,83,88,17
21,98,79,43,23,99,31,79,20,67,80,44,15,96,33,68,67,31,8,8,30,100,35,31,14,89,20,93,9,5,5,92,60,54,42,19,5,93,16,23,48,7,57,80,41,53,16,83,34,72,91,57,8,66,11,40,67,28,96,94,45,38,77,51,13
74,88,19,98,31,23,35,23,92,39,85,59,59,48,32,36,73,40,100,99,38,64,75,87,89,72,99,75,12,72,14,14,37,17,18,89,54,17,16,96,96,49,88,35,63,42,19,21,33,63,32,43,76,13,32,99,98,79,96,90,76,18,40,53,44
94,83,93,27,59,42,89,94,4,94,56,44,78,16,40,46,35,40,54,35,95,73,78,14,93,86,76,77,48,90,95,50,5,20,28,52,85,29,30,53,50,82,90,87,8,38,50,72,53,21,44,17,11,7,8,26,37,69,35,89,81,85,24,21,78
88,61,54,74,80,98,90,52,10,5,91,26,60,28,76,56,94,95,16,75,25,2,43,80,47,75,79,94,53,94,22,71,51,65,22,95,84,4,6,69,89,100,63,57,57,3,77,70,86,27,98,29,37,32,58,58,23,10,73,41,90,50,68,73,97
79,82,30,76,40,91,36,50,19,61,22,70,97,17,30,59,83,58,47,99,15,56,15,29,52,25,85,38,96,26,21,36,51,83,58,30,60,19,53,64,46,16,72,67,26,14,92,19,89,74,30,52,80,54,97,80,29,99,67,46,85,100,9,90,90
6,68,97,97,21,43,61,99,53,95,95,83,79,92,3,14,55,70,27,51,17,13,20,69,89,8,84,90,95,88,3,76,63,53,99,83,95,24,85,73,98,29,20,42,41,77,65,63,62,60,77,0,50,91,71,80,86,79,18,34,92,78,97,83,92
12,35,94,43,59,15,26,50,19,47,4,83,100,93,81,3,63,10,35,75,66,63,20,61,48,64,12,91,19,64,96,12,37,42,33,95,83,73,53,72,97,49,61,69,2,53,76,84,35,1,34,10,93,40,19,100,74,13,19,41,57,23,49,16,88
1,96,35,41,70,13,11,92,48,8,10,9,41,36,43,15,19,7,74,33,18,17,52,93,62,41,87,32,45,75,50,23,9,55,49,98,67,41,14,79,4,8,83,77,35,27,60,99,88,38,28,58,52,45,47,21,70,68,94,81,76,65,96,86,86
85,48,81,82,75,11,76,11,15,81,1,11,80,39,72,8,57,63,43,100,82,13,32,40,43,85,29,83,55,5,98,0,13,98,52,74,34,66,20,62,33,77,65,92,17,63,78,31,64,56,20,95,72,8,48,72,33,47,61,90,61,65,72,36,19
60,96,41,22,2,21,80,89,80,74,75,33,58,80,70,98,32,57,94,31,83,20,32,60,57,39,69,72,98,69,79,83,17,13,85,56,76,100,37,29,56,99,94,43,17,69,48,35,50,57,52,27,71,50,55,61,8,58,51,80,11,83,39,89,6
81,34,89,15,55,69,49,35,95,57,23,80,86,48,78,52,13,56,98,92,88,64,57,0,14,62,91,22,50,73,75,84,16,47,40,11,23,70,19,59,88,32,45,39,84,5,82,62,85,86,65,70,2,58,65,22,71,60,1,15,98,69,91,20,31
14,39,66,29,0,100,97,38,47,29,1,79,79,7,94,0,64,40,99,41,17,37,74,86,12,47,21,51,17,19,42,90,66,62,46,88,29,49,73,47,32,13,61,81,40,8,90,40,99,79,43,73,42,43,74,16,47,31,56,22,54,50,71,100,59
2,88,60,72,72,61,90,43,84,10,47,85,82,83,32,66,54,13,29,4,77,78,32,46,56,10,58,43,48,46,12,69,82,88,99,36,31,92,96,79,55,92,23,28,89,35,61,99,63,24,71,24,47,30,4,97,3,15,97,53,99,73,97,28,6
4,93,78,93,77,22,98,85,36,32,99,67,15,87,76,70,34,10,36,28,19,76,79,43,50,96,44,98,93,23,10,89,40,55,21,29,29,11,71,47,98,63,38,90,97,9,82,82,74,27,10,78,62,5,53,88,43,69,7,52,34,25,52,92,1
11,8,91,88,4,12,12,74,2,43,69,70,22,42,62,65,18,64,65,36,57,85,51,65,79,80,87,85,58,75,88,1,72,1,56,68,66,3,75,29,98,75,90,28,64,79,83,83,1,100,42,61,90,46,61,84,65,76,35,14,22,41,50,10,72
16,44,68,32,22,100,61,21,76,9,93,0,40,80,100,79,61,17,53,84,80,18,36,95,66,59,69,44,6,8,96,51,12,0,55,65,24,58,80,50,80,44,84,57,75,38,15,68,42,44,13,20,75,71,43,5,67,31,47,91,34,69,92,60,76
61,75,28,7,71,10,31,7,30,99,15,58,6,53,93,65,33,86,36,42,67,64,90,15,78,41,51,67,19,13,1,35,12,26,44,5,62,81,34,49,56,87,67,1,43,80,7,66,45,32,81,22,9,16,48,81,100,98,94,70,13,37,33,85,71
21,18,0,59,17,11,49,75,25,25,99,97,52,21,17,85,93,71,87,94,31,74,2,75,44,75,29,90,67,84,21,66,31,51,51,45,69,35,45,35,41,7,23,99,58,77,86,95,50,3,72,12,85,35,70,19,41,43,5,72,48,98,64,90,40
19,29,29,34,45,7,3,6,0,42,78,2,77,63,22,98,19,95,66,56,1,39,33,53,0,56,64,67,46,31,48,73,16,38,67,21,16,18,40,58,77,75,45,13,84,18,26,93,60,24,41,50,58,25,44,44,17,29,46,68,29,97,0,27,24
67,45,77,30,26,90,12,42,100,69,100,57,28,49,88,57,83,22,76,86,13,89,52,23,83,71,2,13,31,73,85,87,64,11,30,60,50,4,15,51,22,74,40,92,85,15,35,46,61,39,58,71,89,40,10,91,60,95,2,28,60,23,81,44,69
61,21,8,90,92,5,97,60,92,28,66,11,64,46,46,60,66,78,52,57,2,56,40,32,55,70,91,48,23,37,40,1,81,5,72,97,79,54,82,29,13,21,12,39,48,64,74,95,23,58,10,59,71,21,80,90,38,54,43,72,80,29,85,76,3
78,5,66,77,74,61,76,55,41,29,21,76,31,72,41,33,67,39,86,71,17,23,76,18,29,31,24,75,20,27,54,94,60,41,64,9,68,57,78,5,16,31,83,11,23,68,68,91,70,19,1,73,28,51,10,77,49,74,10,21,87,73,0,20,67
19,4,11,33,5,5,3,38,17,28,34,55,66,46,6,24,71,56,6,30,74,41,79,89,71,76,53,97,41,14,19,3,48,78,39,16,83,51,9,68,93,68,94,75,32,56,53,93,96,84,96,72,79,69,83,21,84,51,22,93,22,62,38,39,43
39,23,56,30,78,4,94,8,60,49,51,64,24,32,40,42,93,61,16,22,40,85,81,49,71,68,38,42,45,80,76,96,74,19,41,91,80,64,32,13,83,55,44,78,62,9,8,12,6,38,22,37,96,40,93,4,75,71,47,83,16,94,36,39,9
34,55,70,2,46,67,29,57,92,27,86,100,59,48,77,87,69,41,37,33,89,59,34,22,8,2,26,90,66,98,47,16,12,28,72,7,57,50,61,58,82,66,67,19,9,22,48,7,19,58,52,12,36,20,0,50,25,0,89,85,85,24,80,97,79
14,79,81,49,57,46,57,39,71,78,40,24,74,98,88,89,82,61,26,62,52,66,14,65,100,19,92,35,58,38,58,83,57,35,39,16,61,39,67,83,43,19,60,86,16,33,40,60,21,11,86,53,55,48,46,61,64,1,7,63,50,17,73,55,3
43,84,59,88,26,34,82,93,86,16,61,38,41,77,86,81,78,17,81,9,56,73,31,42,2,31,39,96,63,72,89,51,79,6,74,37,39,60,98,75,48,18,55,78,68,42,33,65,81,2,27,89,47,69,82,89,76,64,89,79,32,67,27,21,96
23,80,93,69,34,49,8,91,54,79,20,81,39,70,12,80,36,87,76,79,25,11,40,38,16,5,64,11,57,39,73,72,7,71,23,37,83,41,13,44,3,6,57,0,37,81,96,96,74,48,78,66,68,93,49,84,59,25,31,56,1,89,11,27,56
54,16,87,7,37,62,82,59,9,81,63,50,87,17,35,69,34,22,77,54,76,62,27,13,87,50,18,31,41,65,22,60,85,29,35,43,19,96,87,88,50,28,32,81,26,36,95,61,37,77,86,25,76,42,31,13,84,80,1,52,49,25,40,78,47
4,6,50,50,36,15,66,46,5,7,100,26,51,70,19,71,24,1,70,97,28,63,2,81,41,49,35,71,65,14,64,17,85,0,47,0,99,95,65,9,27,21,95,40,83,35,3,84,36,67,90,78,51,5,80,45,35,57,20,83,44,47,28,96,1
2,32,40,58,93,5,45,56,79,20,13,45,19,84,14,94,74,42,96,22,25,19,76,2,14,53,6,68,9,67,44,24,88,38,67,76,71,51,23,15,22,57,77,71,78,33,0,11,98,71,46,8,72,62,94,8,100,12,96,17,2,96,1,13,1
27,45,17,94,97,69,34,3,57,1,59,58,52,23,29,87,37,23,9,32,44,93,28,10,46,20,9,39,8,93,35,31,54,6,4,29,42,32,31,46,49,44,99,29,50,67,45,90,26,67,53,61,39,60,41,28,53,78,20,48,70,32,10,90,10
35,11,46,5,61,48,50,97,54,5,51,29,41,75,94,5,14,87,4,40,50,97,35,69,7,12,31,22,41,22,51,86,68,62,92,17,1,66,68,52,5,4,92,26,87,48,9,4,2,4,37,28,9,65,6,78,69,75,50,42,82,58,39,12,4
17,29,56,7,35,50,30,59,78,70,80,89,46,23,33,84,71,84,27,91,99,4,34,93,74,8,96,69,96,70,59,81,85,95,81,4,79,45,63,10,61,35,65,39,0,68,91,9,23,40,62,57,82,21,15,89,85,74,62,22,14,80,47,15,85
3,56,64,49,73,94,84,96,7,53,5,37,89,2,30,7,10,33,64,85,41,10,59,64,62,71,19,99,34,69,90,53,44,72,50,48,72,29,47,72,38,92,62,19,3,20,47,53,61,95,12,44,60,87,61,71,43,79,54,51,0,93,26,66,89
10,67,38,50,6,60,63,53,82,31,14,56,80,48,9,98,23,84,27,74,93,60,32,23,67,46,66,35,8,81,1,70,44,92,98,62,15,4,45,81,24,8,89,100,76,60,71,2,32,53,71,18,17,83,30,70,87,80,31,68,48,20,81,52,4
78,95,90,19,9,99,63,57,96,77,54,100,5,47,32,60,60,17,18,74,22,1,47,55,39,62,65,23,23,53,43,93,78,71,2,87,2,72,23,82,79,16,35,38,57,34,97,66,84,77,74,4,57,90,72,44,42,48,49,91,28,46,28,20,68
83,91,10,49,36,17,29,27,11,62,35,5,63,22,76,95,94,7,12,65,22,75,13,71,47,86,86,57,77,31,67,65,27,26,36,90,49,88,42,77,3,74,71,83,95,40,96,71,90,27,11,38,43,24,65,51,17,28,83,20,3,60,61,1,59
3,43,87,75,1,37,83,8,13,99,76,9,77,11,89,35,83,51,20,2,17,57,35,38,48,93,39,98,60,69,93,12,7,5,35,64,16,2,15,80,82,3,7,5,50,55,44,24,22,79,86,34,59,11,74,49,63,40,32,40,58,48,68,24,54
82,25,67,90,85,0,91,43,26,85,96,55,19,24,92,59,40,33,48,46,86,32,28,55,57,23,70,6,65,25,9,61,8,72,43,50,78,23,5,39,66,97,55,92,35,37,83,90,97,88,90,3,44,0,3,7,15,37,64,44,2,55,78,55,80
99,3,21,95,16,60,29,9,98,19,46,57,58,96,41,46,81,26,4,67,29,72,32,63,69,57,12,43,9,13,97,66,63,92,93,3,35,27,50,90,15,14,71,80,10,13,20,73,97,21,17,99,82,74,81,11,37,96,31,4,100,7,97,39,69
60,14,95,41,93,52,95,12,100,12,21,73,99,24,18,85,12,71,5,64,57,20,6,87,63,95,75,49,71,56,64,43,27,9,26,81,60,41,97,55,72,29,64,15,59,27,41,30,42,65,42,20,43,57,47,83,67,2,16,15,23,17,53,70,44
50,48,41,31,1,82,81,28,65,28,78,54,35,1,15,65,85,77,15,99,99,100,14,37,78,78,12,61,87,66,35,4,16,34,40,20,56,32,58,86,19,74,69,61,62,96,73,1,62,57,46,37,42,91,22,87,14,95,54,11,76,52,87,72,61
17,21,65,11,63,86,8,33,14,7,15,24,29,71,55,26,57,1,25,100,82,16,82,80,30,10,74,73,47,71,74,96,78,55,18,63,14,80,21,83,29,13,72,38,84,94,46,6,91,92,41,55,20,44,61,81,16,96,94,44,67,17,63,87,17
46,31,44,19,88,96,51,87,67,29,91,47,0,2,42,53,88,68,10,61,84,43,45,94,69,93,97,91,90,81,67,19,54,13,15,14,34,8,58,7,98,24,24,78,87,50,15,44,62,79,81,9,70,73,25,14,58,51,27,41,2,54,38,62,40
55,27,77,89,99,32,49,39,68,83,62,69,64,7,100,43,17,50,62,31,9,3,18,12,8,43,56,85,10,76,48,79,34,42,90,63,76,15,24,79,82,36,27,63,79,27,65,38,68,95,38,78,38,5,52,42,96,28,1,4,15,0,100,58,62
97,98,77,90,96,99,99,18,18,60,18,60,69,40,57,94,53,76,34,3,91,50,43,26,20,78,26,72,85,2,74,31,34,71,74,9,13,30,90,79,66,70,67,33,13,82,84,98,49,22,73,94,14,97,5,13,43,14,76,92,79,45,60,23,6
75,74,72,46,93,85,48,65,32,52,18,46,100,48,13,78,99,11,91,35,37,90,0,79,18,44,15,60,23,50,19,20,55,64,33,46,34,45,62,50,53,47,83,5,44,96,82,1,100,82,84,2,27,80,59,84,86,46,42,32,41,25,22,31,97
92,73,54,22,50,95,90,59,47,33,37,15,86,73,68,91,12,54,38,78,2,26,95,47,75,49,19,51,98,57,41,66,19,44,90,24,32,38,71,19,49,79,14,97,69,24,92,87,17,54,95,1,83,90,67,3,47,13,63,26,8,85,79,89,16
66,53,37,88,55,99,79,34,13,64,33,40,79,47,18,74,58,40,36,82,41,85,91,8,12,41,50,86,52,55,82,66,65,74,85,73,23,64,99,56,83,36,58,23,50,60,94,30,3,89,31,30,80,49,99,12,97,96,72,96,72,50,55,87,85
100,20,84,95,4,5,21,62,72,75,47,2,85,64,16,88,18,71,60,81,39,21,14,8,0,25,16,61,44,2,8,66,97,9,45,83,15,54,74,51,100,21,65,66,46,14,29,13,18,71,68,96,17,50,52,4,44,14,69,45,25,31,60,22,91
43,52,96,68,48,58,70,11,83,60,38,69,77,70,62,1,47,25,47,47,5,86,86,51,83,0,78,30,35,79,33,90,24,22,9,72,78,48,76,80,35,63,32,87,51,97,26,85,45,88,22,47,16,32,71,27,57,47,91,77,17,27,59,61,1
89,27,59,56,53,85,2,99,11,14,8,92,68,32,86,16,99,45,65,50,17,75,78,43,41,70,94,59,81,100,59,19,59,80,55,91,29,16,17,89,98,22,38,25,21,63,10,90,99,14,49,34,10,2,25,31,53,2,31,41,77,1,23,80,97
74,83,15,54,3,58,80,69,6,67,0,46,84,48,88,75,86,100,40,70,12,36,94,52,89,88,12,41,49,12,40,3,65,63,22,94,24,97,5,84,0,39,17,38,65,45,66,56,31,77,84,42,59,9,46,40,97,20,15,100,53,89,74,79,73
25,49,72,80,24,68,74,49,36,31,95,82,61,38,17,25,74,61,30,91,6,45,87,33,71,13,55,0,48,22,35,99,25,4,73,8,99,49,57,60,89,90,34,16,73,59,67,5,3,5,5,21,74,29,67,20,56,7,20,81,18,84,70,77,79
49,73,8,76,74,52,27,35,89,61,16,65,96,61,37,93,90,59,46,55,0,2,45,87,77,63,57,65,61,49,43,34,71,55,53,85,59,69,88,90,46,67,19,58,48,46,84,52,11,11,40,56,78,77,46,73,19,31,20,0,20,7,95,87,21
83,13,49,46,4,5,17,14,39,44,4,65,6,79,14,95,60,93,39,97,37,10,23,0,71,37,30,2,28,29,21,62,30,49,78,97,29,100,91,31,80,31,10,33,21,81,96,36,5,76,7,72,25,31,73,28,79,56,10,90,22,73,97,34,15
14,5,90,33,61,37,3,54,93,57,85,10,16,42,85,91,95,89,98,58,17,9,63,49,95,22,45,47,6,98,52,17,71,38,81,43,78,83,89,75,74,0,98,30,44,21,45,77,20,66,99,96,89,86,86,55,69,82,20,50,18,41,28,50,43
68,86,81,100,5,31,42,73,2,9,75,53,5,17,33,59,38,41,11,27,25,76,1,41,11,36,78,100,55,4,47,66,73,3,88,44,37,94,38,79,91,92,23,67,57,19,63,69,92,78,29,40,20,31,12,57,20,1,33,9,66,40,64,80,16
8,73,10,46,7,60,29,59,4,67,56,78,78,76,99,95,58,28,23,2,12,77,9,48,29,29,55,57,58,12,95,45,69,79,87,94,99,2,0,6,100,72,2,63,57,51,13,37,22,88,50,69,66,4,64,25,24,27,75,80,30,17,44,50,45
55,51,94,19,24,39,20,53,0,67,14,93,39,8,56,26,21,78,52,57,86,2,65,69,56,13,20,43,39,39,26,45,12,9,60,42,64,41,11,16,30,31,60,95,41,59,37,50,46,41,90,17,13,82,83,64,54,85,7,90,4,18,84,44,15
76,55,50,20,42,22,43,100,37,65,17,67,47,52,32,4,86,77,55,63,64,89,6,56,67,19,99,1,30,3,9,1,79,0,65,96,41,82,10,74,49,96,54,3,89,20,0,46,10,23,33,68,14,63,65,82,91,24,65,0,97,14,0,1,96
99,64,0,25,69,81,22,5,94,62,85,69,60,65,90,43,10,87,45,77,93,67,82,11,77,15,6,38,98,97,10,3,5,89,12,55,13,16,42,92,1,98,92,47,8,41,64,31,60,14,80,14,19,46,0,48,77,41,98,78,89,58,18,29,65
50,29,83,88,74,52,73,5,50,30,5,100,42,51,92,95,45,66,65,29,6,18,57,43,34,64,6,69,38,22,31,10,25,56,52,92,97,74,53,50,81,100,53,74,96,92,71,17,66,93,48,30,98,31,18,86,71,19,89,63,32,31,76,25,43
75,50,16,32,94,5,85,96,67,22,24,12,47,98,38,0,91,93,55,72,26,49,2,24,80,62,89,36,30,74,52,69,78,72,10,59,84,34,89,60,59,59,67,94,38,92,62,26,60,98,97,8,77,83,89,2,88,23,5,97,48,72,35,44,28
80,79,53,36,52,78,63,15,5,10,42,37,47,72,22,16,48,99,54,33,67,14,19,59,31,7,77,72,78,8,92,89,40,80,84,13,92,18,2,35,99,39,92,21,78,58,27,19,27,56,54,74,9,53,40,7,14,92,15,16,41,61,37,38,70
42,35,95,18,38,36,40,51,76,3,98,45,55,99,96,71,95,24,80,13,18,29,87,26,7,43,76,100,78,11,34,77,23,1,93,78,56,9,46,81,15,33,22,74,95,50,66,80,29,62,13,7,9,34,67,58,97,36,48,89,48,9,84,31,82
76,78,38,50,6,43,15,69,19,36,44,70,39,81,25,69,19,3,29,34,54,96,84,12,54,36,92,57,59,59,61,54,20,58,6,96,91,34,95,60,8,76,83,38,65,12,79,48,76,43,35,90,50,66,50,17,81,56,99,83,8,52,89,77,54
63,2,65,99,33,84,51,68,9,76,87,46,4,12,82,72,34,61,5,88,69,26,40,96,72,32,72,81,35,66,21,14,27,90,84,1,1,100,54,50,61,56,75,30,20,22,15,43,89,94,18,71,5,67,96,86,61,29,27,40,88,30,25,95,95
90,13,78,40,63,22,32,80,100,23,0,89,88,87,49,64,81,65,17,13,21,68,91,91,6,8,11,17,54,43,47,94,60,59,72,70,48,91,45,17,37,49,2,25,86,57,92,94,64,69,80,91,5,21,29,66,74,15,47,76,5,3,52,6,86
33,82,93,0,19,64,72,73,29,10,22,21,14,96,54,80,38,56,14,94,28,86,63,81,100,27,3,60,65,74,34,78,35,100,91,1,11,6,83,27,66,48,6,63,65,24,97,71,76,2,7,21,61,91,53,83,44,8,67,81,9,19,48,64,38
51,9,89,70,15,67,33,29,28,77,97,78,78,57,85,52,78,53,85,22,63,53,81,72,5,59,94,34,6,32,14,45,22,16,24,55,61,50,73,56,24,22,33,32,91,89,29,68,35,15,25,10,87,69,41,48,52,31,33,29,75,39,44,71,34
69,6,17,58,33,35,35,19,60,44,21,42,31,80,24,40,99,88,7,10,41,64,99,92,33,2,54,53,77,69,70,100,44,31,75,4,96,12,56,91,89,3,36,43,9,88,49,53,58,15,53,48,31,65,8,37,16,90,68,61,18,64,85,12,53
63,8,93,32,26,81,61,53,65,1,29,49,65,91,0,36,71,42,56,100,64,30,6,90,25,28,97,99,17,93,84,78,8,44,18,41,54,4,82,80,65,48,55,7,70,30,34,79,27,84,1,76,49,33,68,61,38,10,32,93,46,60,10,65,50
45,90,49,23,21,49,25,30,66,15,93,18,49,48,73,31,22,86,70,21,58,77,6,66,42,11,12,69,81,12,82,31,54,61,4,15,53,31,80,75,17,39,11,41,32,31,71,100,96,80,38,96,28,38,81,23,5,56,67,9,6,100,99,49,83
37,30,2,49,33,25,18,94,4,5,26,83,79,57,7,49,67,18,23,20,23,82,9,53,60,98,3,75,7,38,78,37,57,58,10,85,32,9,4,94,82,34,28,46,4,66,98,25,29,80,53,98,39,36,14,81,100,61,67,97,54,6,33,16,34
80,23,46,20,92,41,61,62,1,32,14,42,84,71,67,41,12,17,76,78,67,43,8,100,33,67,53,17,10,78,60,25,59,52,99,18,74,21,26,21,33,39,42,59,49,98,90,23,2,36,25,8,24,0,21,19,28,1,39,48,38,67,69,42,28
41,63,61,70,3,0,75,68,65,95,37,60,76,70,53,50,34,21,73,21,12,31,36,43,45,59,43,55,55,54,19,7,59,8,6,44,73,99,11,17,85,33,76,98,12,98,66,31,48,4,88,96,72,21,23,95,35,95,51,55,46,97,33,92,63
35,37,44,92,66,15,84,33,89,45,35,14,36,93,67,44,20,19,21,88,59,63,17,21,96,42,54,52,68,16,76,29,50,97,49,34,1,77,61,39,76,78,32,72,36,99,0,83,66,24,4,81,40,52,21,9,5,59,64,81,93,21,87,9,68
84,84,81,52,88,97,14,79,42,40,35,75,46,84,74,99,40,44,7,68,47,51,43,6,26,41,86,57,83,76,60,97,30,11,27,62,68,92,84,35,17,73,30,47,32,23,6,10,64,32,74,71,1,29,10,35,48,61,43,5,57,15,77,27,76
86,28,91,90,100,97,82,46,45,93,97,29,65,77,79,46,88,67,63,12,90,50,65,47,27,44,100,85,8,75,50,71,31,71,94,86,8,97,1,49,14,3,69,100,100,7,12,77,5,63,32,59,32,68,40,38,15,51,42,88,59,56,62,66,64
28,84,81,57,33,15,76,93,7,86,94,72,87,23,74,92,59,2,50,66,21,40,11,51,62,35,67,55,11,13,35,26,7,26,36,60,35,56,9,25,66,76,28,30,23,61,91,25,28,81,55,4,29,22,38,85,60,75,1,44,63,38,18,82,56
70,82,26,74,84,55,82,78,80,81,100,90,36,81,67,44,6,32,87,43,40,37,69,21,2,92,68,36,73,16,7,43,49,79,35,19,10,16,87,0,30,63,16,13,7,66,10,55,16,33,38,29,6,5,10,51,76,59,51,48,88,49,31,76,16
81,91,80,16,97,3,32,1,52,28,18,71,56,1,72,19,30,86,48,10,92,94,92,3,73,45,53,63,17,90,57,41,27,34,97,40,72,26,63,45,73,46,72,73,27,52,80,8,56,53,99,51,94,57,58,46,100,42,38,44,34,33,62,91,58
68,98,50,57,18,60,0,50,3,96,20,16,89,2,83,86,95,82,8,25,80,44,30,18,63,65,3,24,58,18,65,25,9,84,74,30,0,57,47,23,35,38,8,46,97,87,29,70,47,54,91,41,56,86,49,88,41,12,23,83,84,53,12,89,69
38,82,17,60,65,61,59,80,6,18,27,0,62,39,58,0,85,5,92,98,54,27,97,1,19,75,2,53,71,67,34,70,60,11,66,35,97,68,94,74,49,62,56,51,24,38,94,97,42,19,64,77,100,1,99,99,78,32,14,96,69,62,37,68,90
78,24,21,31,85,90,82,27,54,83,80,90,99,50,85,15,24,67,5,31,6,53,25,72,73,89,87,59,81,45,15,72,75,64,72,89,28,4,49,42,92,98,8,66,100,80,25,89,27,75,69,94,34,69,87,67,77,69,52,78,92,16,61,75,58
3,67,16,41,9,22,91,66,33,9,2,26,54,28,5,28,94,9,84,27,12,76,100,80,92,74,8,56,68,16,85,54,21,99,55,58,95,26,80,16,41,63,58,87,69,71,77,47,84,88,92,75,76,98,27,85,45,0,23,77,92,92,65,8,50
18,16,69,34,17,46,28,88,46,77,4,36,37,35,10,100,57,73,46,21,7,85,22,86,10,4,27,47,22,54,12,66,72,4,97,10,61,37,27,6,52,80,79,58,52,6,64,29,27,96,46,7,47,16,63,28,78,28,58,50,85,84,66,51,12
9,30,68,68,93,100,71,72,27,1,78,27,70,56,78,12,57,77,31,78,77,62,79,94,13,87,97,54,51,26,83,18,20,32,56,24,39,77,53,50,69,35,67,49,87,74,49,91,35,55,44,93,17,80,24,92,94,85,100,31,99,67,82,29,63
9,23,58,100,28,59,90,25,47,48,85,91,24,41,75,19,75,30,93,34,2,67,3,13,94,98,97,69,87,75,44,28,46,22,98,88,17,58,39,75,32,41,13,76,29,9,35,38,27,83,65,86,64,43,31,0,98,35,98,23,27,81,7,61,51
49,17,59,8,94,48,88,17,81,25,16,100,81,4,6,55,60,48,90,43,36,38,88,82,100,66,95,60,94,43,75,3,7,27,87,100,95,64,42,36,63,64,90,22,87,32,90,28,35,81,44,30,98,35,44,3,74,31,95,44,76,11,63,31,25
59,5,81,19,94,69,36,69,100,68,67,16,34,0,87,87,76,73,17,65,91,44,1,29,78,65,54,71,69,98,14,31,32,31,12,94,51,87,98,8,90,96,50,65,46,5,31,22,57,81,15,83,23,40,34,88,73,61,57,66,80,19,65,15,14
40,47,7,48,8,46,78,12,11,65,92,94,7,21,54,17,53,70,30,15,38,75,87,22,25,82,8,48,56,38,66,30,33,70,24,34,74,47,21,54,18,93,89,88,83,35,51,50,93,35,19,20,75,84,43,38,0,10,89,56,60,25,63,23,41
34,17,75,21,19,24,40,21,94,59,60,23,32,51,94,3,4,91,47,56,55,100,97,31,90,49,6,93,89,27,71,24,7,57,52,72,73,71,75,41,48,83,98,92,35,19,1,22,15,0,51,60,69,76,41,23,89,41,9,36,74,40,54,31,42
69,17,56,89,93,81,21,44,67,16,81,4,98,70,1,41,57,39,46,83,53,27,28,87,54,53,90,62,57,68,81,69,57,82,59,44,67,20,68,27,98,26,53,2,44,87,90,19,75,68,20,48,86,43,26,82,97,73,43,54,78,57,30,59,55
